region	gene	status	overall_p_value	overall_q_value	overall_lrt_stat	overall_h1_lnl	overall_h0_lnl	h1_winner_seed	h0_winner_seed	winner_p0	winner_p1	winner_p2	winner_omega0	winner_omega2_direct	winner_omega2_inverted	winner_kappa	chimp_in_pruned_run_1	chimp_in_pruned_run_2	chimp_in_region_run_1	chimp_in_region_run_2	h0_s1_def_init_kappa_run_2	h0_s1_def_init_omega_run_2	h0_s1_def_key_run_2	h0_s1_def_lnl_run_2	h0_s1_def_status_run_2	h0_s2_pur_init_kappa_run_2	h0_s2_pur_init_omega_run_2	h0_s2_pur_key_run_2	h0_s2_pur_lnl_run_2	h0_s2_pur_status_run_2	h0_s3_pos_init_kappa_run_2	h0_s3_pos_init_omega_run_2	h0_s3_pos_key_run_2	h0_s3_pos_lnl_run_2	h0_s3_pos_status_run_2	h0_s4_mix_init_kappa_run_2	h0_s4_mix_init_omega_run_2	h0_s4_mix_key_run_2	h0_s4_mix_lnl_run_2	h0_s4_mix_status_run_2	h1_s1_def_cmc_kappa_run_2	h1_s1_def_cmc_omega0_run_2	h1_s1_def_cmc_omega2_direct_run_2	h1_s1_def_cmc_omega2_inverted_run_2	h1_s1_def_cmc_p0_run_2	h1_s1_def_cmc_p1_run_2	h1_s1_def_cmc_p2_run_2	h1_s1_def_init_kappa_run_2	h1_s1_def_init_omega_run_2	h1_s1_def_key_run_2	h1_s1_def_lnl_run_2	h1_s1_def_status_run_2	h1_s2_pur_cmc_kappa_run_2	h1_s2_pur_cmc_omega0_run_2	h1_s2_pur_cmc_omega2_direct_run_2	h1_s2_pur_cmc_omega2_inverted_run_2	h1_s2_pur_cmc_p0_run_2	h1_s2_pur_cmc_p1_run_2	h1_s2_pur_cmc_p2_run_2	h1_s2_pur_init_kappa_run_2	h1_s2_pur_init_omega_run_2	h1_s2_pur_key_run_2	h1_s2_pur_lnl_run_2	h1_s2_pur_status_run_2	h1_s3_pos_cmc_kappa_run_2	h1_s3_pos_cmc_omega0_run_2	h1_s3_pos_cmc_omega2_direct_run_2	h1_s3_pos_cmc_omega2_inverted_run_2	h1_s3_pos_cmc_p0_run_2	h1_s3_pos_cmc_p1_run_2	h1_s3_pos_cmc_p2_run_2	h1_s3_pos_init_kappa_run_2	h1_s3_pos_init_omega_run_2	h1_s3_pos_key_run_2	h1_s3_pos_lnl_run_2	h1_s3_pos_status_run_2	h1_s4_mix_cmc_kappa_run_2	h1_s4_mix_cmc_omega0_run_2	h1_s4_mix_cmc_omega2_direct_run_2	h1_s4_mix_cmc_omega2_inverted_run_2	h1_s4_mix_cmc_p0_run_2	h1_s4_mix_cmc_p1_run_2	h1_s4_mix_cmc_p2_run_2	h1_s4_mix_init_kappa_run_2	h1_s4_mix_init_omega_run_2	h1_s4_mix_key_run_2	h1_s4_mix_lnl_run_2	h1_s4_mix_status_run_2	n_leaves_gene_run_1	n_leaves_gene_run_2	n_leaves_pruned_run_1	n_leaves_pruned_run_2	n_leaves_region_run_1	n_leaves_region_run_2	reason_run_1	reason_run_2	status_run_1	status_run_2	taxa_used_run_1	taxa_used_run_2
chr2_87987171_111255403	MAL_ENST00000309988.9	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr1_248128773_248428856	OR2T4_ENST00000366473.4	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr8_7301024_12598379	SLC35G5_ENST00000382435.5	Usable: complete data	0.307821	1	1.04	-1852.98	-1853.5	s3_pos_run_2	s4_mix_run_2	0.58101	0.4036	0.01539	0	314.129	125.731	5.67222	True	True	True	True	2	0.4	7e4be781843b949d4e7acfbd66d7a87e4e131e8c406c12e559eddc38740b3021	-2000.21	success	1	0.05	c0e76a61f008942368a2c7e26293559bedea0cd9958a06352576ae70d819e55d	-2000.53	success	3	2.5	e4f5221d4f394e73f88081f0777df54c40e23ed8d7577ff0a28e5d34c2505163	-1853.69	success	5	0.8	3350765913ec12b82cf4687384faf151964b30b106e76e562eb70d68fc521a18	-1853.5	success	4.26861	0	0	0.0001	0.80139	0.08855	0.11007	2	0.4	4de4e724467ad3f41fbbd2c9489baf651997684dd34e4331a25171e3574417a6	-2000.94	success	4.2716	0	0	0.0001	0.80397	0.08549	0.11054	1	0.05	954fab2e2794755efe3c2a357aa4ed1dee97ac9d92e4569239acdbd3426bc540	-1999.3	success	5.67222	0	314.129	125.731	0.58101	0.4036	0.01539	3	2.5	b1f508107ceec3d42b97f88a085c32aa9d41638c0f0ed41652b5fb74a81f56d1	-1852.98	success	4.26691	0	0	0.0001	0.80033	0.09019	0.10948	5	0.8	f84881bffa5820d4fa6f00640505d4b9f9d2af1cf2168ad77349f654bcc46734	-2002.97	success	83	83	83	83	83	83			success	success	0AFR_ACB_HG02011_L;0AFR_MSL_HG03065_R;0AFR_ESN_HG03371_L;0AFR_GWD_HG02818_R;0AFR_GWD_HG02587_L;0AFR_ESN_HG03125_L;0AFR_MSL_HG03065_L;0AFR_LWK_NA19036_L;1AFR_ESN_HG03371_R;1AFR_ESN_HG03125_R;1AFR_YRI_NA19239_R;1AFR_LWK_NA19434_L;1AFR_ACB_HG02011_R;1AFR_YRI_NA19239_L;1AFR_GWD_HG02818_L;1AFR_ASW_NA19983_L;1AFR_LWK_NA19036_R;0AMR_CLM_HG01352_L;1SAS_ITU_HG03732_R;1SAS_ITU_HG03732_L;0EUR_GBR_HG00096_R;1EUR_CEU_NA12878_R;1EUR_FIN_HG00171_R;1AMR_CLM_HG01114_R;1AMR_PEL_HG01573_R;1EUR_AKJ_NA24385_L;1EUR_FIN_HG00268_L;1AMR_PUR_HG00732_L;1AMR_MXL_NA19650_L;1AMR_PUR_HG00731_L;1EUR_FIN_HG00268_R;1AMR_MXL_NA19650_R;1EUR_CEU_NA12878_L;1EUR_TSI_NA20509_R;1AMR_PUR_HG00731_R;0EUR_IBS_HG01505_R;1EUR_FIN_HG00171_L;1SAS_BEB_HG03009_L;1EUR_CEU_NA12329_L;1AFR_ASW_NA19983_R;1SAS_ITU_HG04217_R;1SAS_BEB_HG03009_R;1SAS_PJL_HG02492_R;1AFR_LWK_NA19434_R;1AFR_YRI_NA19238_L;1AFR_MSL_HG03486_L;1AFR_YRI_NA19238_R;1AFR_MSL_HG03486_R;0AFR_GWD_HG02587_R;1EAS_JPT_NA18939_R;0AMR_CLM_HG01114_L;0EAS_CDX_HG00864_L;0AMR_PEL_HG02106_L;0SAS_GIH_NA20847_L;0SAS_STU_HG03683_R;1EAS_CHS_HG00513_R;0AMR_PEL_HG01573_L;0AMR_PEL_HG02106_R;0EUR_TSI_NA20509_L;0SAS_STU_HG03683_L;0EAS_CDX_HG00864_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00512_R;0EAS_CHS_HG00512_L;0EUR_CEU_NA12329_R;0EAS_KHV_HG02059_R;1EUR_GBR_HG00096_L;0EAS_JPT_NA18939_L;0SAS_PJL_HG02492_L;0EAS_KHV_HG01596_L;0SAS_GIH_NA20847_R;0EAS_CHB_NA18534_R;0EAS_KHV_HG02018_L;1AMR_CLM_HG01352_R;0EAS_KHV_HG01596_R;0EAS_KHV_HG02018_R;0AMR_PUR_HG00732_R;0EUR_IBS_HG01505_L;0EAS_KHV_HG02059_L;0SAS_ITU_HG04217_L;0EAS_CHS_HG00513_L;0EUR_AKJ_NA24385_R;PanTro6	0AFR_ACB_HG02011_L;0AFR_MSL_HG03065_R;0AFR_ESN_HG03371_L;0AFR_GWD_HG02818_R;0AFR_GWD_HG02587_L;0AFR_ESN_HG03125_L;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0AMR_CLM_HG01114_L;0EAS_CDX_HG00864_L;0AMR_PEL_HG02106_L;0SAS_GIH_NA20847_L;0SAS_STU_HG03683_R;1EAS_CHS_HG00513_R;0AMR_PEL_HG01573_L;0AMR_PEL_HG02106_R;0EUR_TSI_NA20509_L;0SAS_STU_HG03683_L;0EAS_CDX_HG00864_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00512_R;0EAS_CHS_HG00512_L;0EUR_CEU_NA12329_R;0EAS_KHV_HG02059_R;1EUR_GBR_HG00096_L;0EAS_JPT_NA18939_L;0SAS_PJL_HG02492_L;0EAS_KHV_HG01596_L;0SAS_GIH_NA20847_R;0AMR_PUR_HG00732_R;0EUR_IBS_HG01505_L;0EAS_KHV_HG02059_L;0SAS_ITU_HG04217_L;0EAS_CHS_HG00513_L;0EUR_AKJ_NA24385_R;0EAS_CHB_NA18534_R;0EAS_KHV_HG02018_L;1AMR_CLM_HG01352_R;0EAS_KHV_HG01596_R;0EAS_KHV_HG02018_R;1EAS_JPT_NA18939_R;1AFR_MSL_HG03486_L;1AFR_YRI_NA19238_R;1AFR_MSL_HG03486_R;1AFR_LWK_NA19434_R;1AFR_YRI_NA19238_L;0AFR_LWK_NA19036_L;1AFR_ESN_HG03371_R;1AFR_ESN_HG03125_R;1AFR_YRI_NA19239_R;1AFR_LWK_NA19434_L;1AFR_ACB_HG02011_R;1AFR_YRI_NA19239_L;1AFR_GWD_HG02818_L;1AFR_ASW_NA19983_L;1AFR_LWK_NA19036_R;0AMR_CLM_HG01352_L;1SAS_ITU_HG03732_R;1SAS_ITU_HG03732_L;0EUR_GBR_HG00096_R;1EUR_CEU_NA12878_R;1EUR_FIN_HG00171_R;1AMR_CLM_HG01114_R;1AMR_PEL_HG01573_R;1EUR_AKJ_NA24385_L;1EUR_FIN_HG00268_L;1AMR_PUR_HG00732_L;1AMR_MXL_NA19650_L;1AMR_PUR_HG00731_L;1EUR_FIN_HG00268_R;1AMR_MXL_NA19650_R;1EUR_CEU_NA12878_L;1EUR_TSI_NA20509_R;1AMR_PUR_HG00731_R;0EUR_IBS_HG01505_R;1EUR_FIN_HG00171_L;1SAS_BEB_HG03009_L;1EUR_CEU_NA12329_L;1AFR_ASW_NA19983_R;1SAS_ITU_HG04217_R;1SAS_BEB_HG03009_R;1SAS_PJL_HG02492_R;PanTro6
chr2_130138212_131530534	TUBA3D_ENST00000321253.7	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_87987171_111255403	NCAPH_ENST00000240423.9	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_130138212_131200602	IMP4_ENST00000259239.8	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_130138212_131530534	IMP4_ENST00000259239.8	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr8_7301024_12598379	ZNF705D_ENST00000400085.8	Usable: complete data	1	1	0	-1321.45	-1321.45	s3_pos_run_2	s1_def_run_2	0	0	1	1	0	0.0001	3.22372					2	0.4	3ce05f11ae2d8ba3a35cc4938ce7e1474bbfaa186c93cfd23a1f2e93a69b4ebc	-1321.45	success	1	0.05	e92544f549a98e8817c3d130336394d6fef070918a34f633766bc8f70a983286	-1321.46	success	3	2.5	2f17dddb29cadc1dff011b951170323f184c19ffa318cd2199316f6795be4a88	-1321.45	success	5	0.8	10e16209975af7f023ff8674e8a517951f89d6217630bb1e21c88803d0e42f8c	-1321.46	success	3.19074	0	1.17448	0.0001	0	1	0	2	0.4	1cdbdf72b792d3b4a6c1f69529f34f9ce3892dd11463a1ba3abef509227069f9	-1321.46	success	3.19074	1	0	0.0001	0.99166	0.00834	0	1	0.05	53646ecd2d24dc5b5475a8e89971f806317354a70785039e09093c114ebb8b33	-1321.46	success	3.22372	1	0	0.0001	0	0	1	3	2.5	86d4d4e976d802a1d4aee7a2231957666d3cdba6281eacf95777fd298ab29e86	-1321.45	success	3.22476	1	0	59.7874	0	0.0002	0.9998	5	0.8	ddb07547fb654b450a06338208c9a12d074e91513535b41afa322e711ca811b8	-1321.46	success							One or more requested LRTs failed to produce a valid result.	One or more requested LRTs failed to produce a valid result.	success	success		
chr7_5989046_6735643	RAC1_ENST00000348035.9	Complete data but H1 substantially worse than H0				-796.401	-796.394	s1_def_run_2	s2_pur_run_2	1	0	0	0	0.88567	0.84442	999	True		True		2	0.4	898c667190214e39ae7ef84480d252333fef0c4a6dce288ebbda44798314b025	-796.401	success	1	0.05	85f29ba7dbd777f3f5a33c1237c04c94f458f669582dc1bcc696cd9566114375	-796.394	success	3	2.5	738a6f29990b9347239a0d0573a37c5fe9d09cc4870faffde1de0ed590bae1f8	-796.403	success	5	0.8	2b8eabfcb6e7e61525475f644dbb79b23e36fca13646c11ef50c6dedc8909d41	-796.401	success	999	0	0.88567	0.84442	1	0	0	2	0.4	df6f9fa6ef32563cf9f67813a1a8e1014da22d65c954ca13a287eb57c2485cf8	-796.401	success	999	0	0	0.0001	1	0	0	1	0.05	290011888ebf4c4123e439daf0515f6af557f0ffb0ffa57ba2d8b50ab9608055	-796.401	success	999	0	57.9596	6.80794	1	0	0	3	2.5	cfee49db2ea117a1f9f2e926269eba0cff953b8e4cace85a9d7cf8577b5efc99	-796.401	success	999	0	6e-05	2.45661	1	0	0	5	0.8	d1f21b9541d5db26376f97a8ecb01a7aa6383e630545ef5bf5ff09ad4946ecb4	-796.402	success	83		83		83			One or more requested LRTs failed to produce a valid result.	success	success	0AFR_ACB_HG02011_L;0AFR_ACB_HG02011_R;0AFR_MSL_HG03065_L;1AFR_ESN_HG03125_L;1AFR_MSL_HG03486_L;1AFR_YRI_NA19238_R;0AFR_ASW_NA19983_L;0EUR_IBS_HG01505_R;0EUR_CEU_NA12329_L;0EUR_CEU_NA12329_R;0SAS_BEB_HG03009_L;0SAS_STU_HG03683_L;0SAS_BEB_HG03009_R;1EUR_AKJ_NA24385_L;0EUR_TSI_NA20509_L;0EUR_TSI_NA20509_R;0SAS_ITU_HG03732_R;1EUR_FIN_HG00171_R;0EUR_CEU_NA12878_R;1AMR_PUR_HG00731_L;0EUR_FIN_HG00171_L;0AMR_PEL_HG02106_R;0AMR_PUR_HG00732_R;0AMR_PUR_HG00732_L;0EUR_FIN_HG00268_R;0SAS_ITU_HG04217_R;0AMR_PUR_HG00731_R;0EUR_IBS_HG01505_L;0EUR_GBR_HG00096_R;0EUR_GBR_HG00096_L;0AFR_GWD_HG02818_L;1AFR_ESN_HG03371_R;0AFR_LWK_NA19036_L;0AFR_LWK_NA19036_R;0AMR_CLM_HG01114_L;0SAS_STU_HG03683_R;0EAS_CHS_HG00513_R;0AMR_CLM_HG01352_R;0EAS_CDX_HG00864_L;0EAS_JPT_NA18939_L;0EAS_CHS_HG00512_L;0EAS_CDX_HG00864_R;0AMR_CLM_HG01114_R;0EUR_AKJ_NA24385_R;0AMR_PEL_HG02106_L;0AMR_PEL_HG01573_R;0EAS_KHV_HG01596_R;0EAS_CHB_NA18534_L;0EAS_KHV_HG02059_R;0EAS_JPT_NA18939_R;0EAS_KHV_HG02059_L;0SAS_PJL_HG02492_R;0SAS_PJL_HG02492_L;0AFR_ASW_NA19983_R;0AMR_MXL_NA19650_R;0EAS_KHV_HG02018_R;0SAS_ITU_HG03732_L;1EUR_CEU_NA12878_L;0AMR_PEL_HG01573_L;0EUR_FIN_HG00268_L;0AFR_ESN_HG03125_R;0EAS_CHB_NA18534_R;0EAS_KHV_HG01596_L;0EAS_KHV_HG02018_L;0AMR_CLM_HG01352_L;0SAS_GIH_NA20847_R;0AMR_MXL_NA19650_L;0EAS_CHS_HG00513_L;0EAS_CHS_HG00512_R;0SAS_ITU_HG04217_L;0AFR_ESN_HG03371_L;0AFR_YRI_NA19239_R;0AFR_GWD_HG02587_R;0AFR_MSL_HG03486_R;0AFR_YRI_NA19239_L;0AFR_GWD_HG02587_L;0AFR_GWD_HG02818_R;0AFR_MSL_HG03065_R;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_L;0AFR_LWK_NA19434_R;1SAS_GIH_NA20847_L;PanTro6	
chr17_16823490_18384190	MED9_ENST00000268711.4	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr15_30618103_32153204	KLF13_ENST00000307145.4	Complete data but H1 substantially worse than H0				-1161.97	-1161.83	s1_def_run_2	s2_pur_run_2	0	0	1	0	0	0.0001	53.0367					2	0.4	98ff2a1deb1b30cd0a11331140d3e526ac6cf6f3c8ca4b5a9948eaac29af6e1d	-1164.15	success	1	0.05	4108a7c952a5ab8e81567f415578abc151b131c3f89516ce72b5afdb0fe9aab2	-1161.83	success	3	2.5	cd8c62d543acf9fd3058b84bdd07a506d57f4dc7a7ccf391356347c4088561c3	-1163.51	success	5	0.8	b694da646f568708e63048489a3f2c4ea04de03cdb9cdd9aa10d6ef8d330d48d	-1164.64	success	53.0367	0	0	0.0001	0	0	1	2	0.4	17fc09b7ea40d126bbcda59f8ae3ec77be11dca93be5df0381aed4404cfa81d3	-1161.97	success	49.9691	0	0	0.0001	0.00015	0	0.99985	1	0.05	3e2691ebcf04846badd6a8dd140f1ffb82d5803f95f900ae8eb90a98cdeed7f9	-1162.71	success	53.0295	0	0	0.62704	0	0	1	3	2.5	dd36f6fc5fb383f9359aa0e0d5b912110b0968a088684c7d02f405caa9a9045a	-1161.97	success	53.0337	0	0	0.0001	1e-05	0	0.99999	5	0.8	a7c31cc12c2c26a3712431ac728abdc299ef3eb257c80b215e4b0a77162769c5	-1166.33	success							One or more requested LRTs failed to produce a valid result.	One or more requested LRTs failed to produce a valid result.	success	success		
chr7_5989046_6735643	ZDHHC4_ENST00000335965.11	Complete data but H1 substantially worse than H0				-1484.39	-1484.27	s1_def_run_2	s3_pos_run_2	0.99657	0	0.00343	0.69516	999	999	9.05041	True		True		2	0.4	eaa063ea5e0e76ff24bc2f7af05650db79b3a6c466df9236796ff341d3e436d6	-1516.44	success	1	0.05	90e94a6fbc8e39f8d19b0901d98531e9621d390dcccf71e9e7bf92507d3cef03	-1516.31	success	3	2.5	dac138c81c4752e35be0221e11d6b8ed3205353ebf7d0e94fbe7920eb98e7508	-1484.27	success	5	0.8	208c5a1026dee5304f215bdcc0457809c993ed115832f94850abb2ab74b4fb32	-1516.31	success	9.05041	0.69516	999	999	0.99657	0	0.00343	2	0.4	28b05ee7ce959cd90000a908d042f04c71d542738345d5d02c1784dcbc120c7b	-1484.39	success	5.8726	1	0	0.0001	0.04901	0.11817	0.83282	1	0.05	e60596c5f099292b5af0a70e9b8f325fb753f78236cca053e0b668218835915c	-1516.44	success	9.05302	0.69508	999	999	0.99655	0	0.00345	3	2.5	5ba4e8ec1e6f0f1f03806b2ae4730a4002e7c77839829e2248ed3bf70591fb6b	-1484.39	success	9.05461	0.69518	999	999	0.99655	0	0.00345	5	0.8	6424f588db9d4b8f3abe48fc60b1ddd9e8f0400c85e2cdbec31a51b5a86cee13	-1484.39	success	83		83		83			One or more requested LRTs failed to produce a valid result.	success	success	0AFR_ACB_HG02011_L;0AFR_ACB_HG02011_R;0AFR_MSL_HG03065_L;1AFR_ESN_HG03125_L;1AFR_MSL_HG03486_L;1AFR_YRI_NA19238_R;0AFR_ASW_NA19983_L;0EUR_IBS_HG01505_R;0EUR_CEU_NA12329_L;0EUR_CEU_NA12329_R;0SAS_BEB_HG03009_L;0SAS_STU_HG03683_L;0SAS_BEB_HG03009_R;1EUR_AKJ_NA24385_L;0EUR_TSI_NA20509_L;0EUR_TSI_NA20509_R;0SAS_ITU_HG03732_R;1EUR_FIN_HG00171_R;0EUR_CEU_NA12878_R;1AMR_PUR_HG00731_L;0EUR_FIN_HG00171_L;0AMR_PEL_HG02106_R;0AMR_PUR_HG00732_R;0AMR_PUR_HG00732_L;0EUR_FIN_HG00268_R;0SAS_ITU_HG04217_R;0AMR_PUR_HG00731_R;0EUR_IBS_HG01505_L;0EUR_GBR_HG00096_R;0EUR_GBR_HG00096_L;0AFR_GWD_HG02818_L;1AFR_ESN_HG03371_R;0AFR_LWK_NA19036_L;0AFR_LWK_NA19036_R;0AMR_CLM_HG01114_L;0SAS_STU_HG03683_R;0EAS_CHS_HG00513_R;0AMR_CLM_HG01352_R;0EAS_CDX_HG00864_L;0EAS_JPT_NA18939_L;0EAS_CHS_HG00512_L;0EAS_CDX_HG00864_R;0AMR_CLM_HG01114_R;0EUR_AKJ_NA24385_R;0AMR_PEL_HG02106_L;0AMR_PEL_HG01573_R;0EAS_KHV_HG01596_R;0EAS_CHB_NA18534_L;0EAS_KHV_HG02059_R;0EAS_JPT_NA18939_R;0EAS_KHV_HG02059_L;0SAS_PJL_HG02492_R;0SAS_PJL_HG02492_L;0AFR_ASW_NA19983_R;0AMR_MXL_NA19650_R;0EAS_KHV_HG02018_R;0SAS_ITU_HG03732_L;1EUR_CEU_NA12878_L;0AMR_PEL_HG01573_L;0EUR_FIN_HG00268_L;0AFR_ESN_HG03125_R;0EAS_CHB_NA18534_R;0EAS_KHV_HG01596_L;0EAS_KHV_HG02018_L;0AMR_CLM_HG01352_L;0SAS_GIH_NA20847_R;0AMR_MXL_NA19650_L;0EAS_CHS_HG00513_L;0EAS_CHS_HG00512_R;0SAS_ITU_HG04217_L;0AFR_ESN_HG03371_L;0AFR_YRI_NA19239_R;0AFR_GWD_HG02587_R;0AFR_MSL_HG03486_R;0AFR_YRI_NA19239_L;0AFR_GWD_HG02587_L;0AFR_GWD_HG02818_R;0AFR_MSL_HG03065_R;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_L;0AFR_LWK_NA19434_R;1SAS_GIH_NA20847_L;PanTro6	
chr10_79542901_80217413	PLAC9_ENST00000372263.4	Usable: complete data	0.150814	1	2.064	-395.273	-396.305	s2_pur_run_2	s1_def_run_2	0.97391	0	0.02609	0	0	999	15.1819	True	True	True	True	2	0.4	d15a8c5a0119bfad938572bbddfeda1f700de91341f2de7b893cc5408eaf3fa7	-396.305	success	1	0.05	be7cd4d26d98a1d5a9645fbe4bca2a69233f654c35cb973769b0af24e2c95012	-398.222	success	3	2.5	c587f2ba3e7c4d5d877d575ae530ed3d63505285bd6d31b7314389f59dde9e11	-396.305	success	5	0.8	8d54ead59e752daf68abc477edd0f0ec3c96dd4f27f74353b6f1d193d63b8091	-396.305	success	4.56611	0	0	0.0001	0	0	1	2	0.4	0eb7418faf86060bc05be42128abe2113aac154fb2f3572773dcf456c7f5520c	-396.305	success	15.1819	0	0	999	0.97391	0	0.02609	1	0.05	3f180c4c73ddf2acc958c8349f7f9a39618390746dda99e26fbb23595913952e	-395.273	success	4.56611	0	0	0.0001	0	0	1	3	2.5	de9e54a1b2b868638a78db40b07d4bfff2feafe0a8bd0fff417c85e832fd3e8d	-396.305	success	4.56615	0	0	0.0001	0	0	1	5	0.8	8b9220601b7de8c47ceb3798b25a50baa0e7088a61fa665beb17ee26af17c649	-396.305	success	81	81	81	81	81	81			success	success	0AFR_ACB_HG02011_L;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_R;0AFR_GWD_HG02818_L;0AFR_YRI_NA19238_R;0AFR_LWK_NA19434_L;0AFR_LWK_NA19036_L;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_R;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;1AMR_MXL_NA19650_R;1EAS_KHV_HG01596_L;1SAS_ITU_HG04217_R;0AFR_LWK_NA19036_R;0AFR_MSL_HG03486_R;0AMR_CLM_HG01114_L;0AFR_YRI_NA19239_L;0AMR_PUR_HG00731_R;0SAS_GIH_NA20847_R;0AFR_ASW_NA19983_R;0AFR_ESN_HG03371_R;0AMR_PUR_HG00731_L;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_R;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0EUR_FIN_HG00268_L;0EUR_GBR_HG00096_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_L;0EUR_TSI_NA20509_R;0AMR_CLM_HG01352_R;0AMR_PEL_HG02106_L;0EAS_CHS_HG00512_L;0SAS_ITU_HG03732_R;0EAS_CHB_NA18534_L;0EUR_CEU_NA12878_L;0SAS_ITU_HG03732_L;0EUR_GBR_HG00096_L;0EUR_IBS_HG01505_R;0AMR_MXL_NA19650_L;0AFR_ESN_HG03371_L;0SAS_STU_HG03683_R;0EAS_CDX_HG00864_L;0EAS_CHB_NA18534_R;0EAS_KHV_HG02018_R;0SAS_STU_HG03683_L;0EAS_CHS_HG00513_L;0EAS_KHV_HG02059_L;0EAS_CDX_HG00864_R;0EAS_JPT_NA18939_L;0EAS_KHV_HG01596_R;0EUR_CEU_NA12329_L;0EAS_CHS_HG00513_R;0AFR_MSL_HG03486_L;0EUR_TSI_NA20509_L;0EAS_JPT_NA18939_R;0SAS_ITU_HG04217_L;0AMR_PEL_HG01573_L;0EAS_KHV_HG02059_R;0EUR_AKJ_NA24385_R;0EAS_CHS_HG00512_R;0AFR_ESN_HG03125_L;0AMR_PUR_HG00732_R;0SAS_GIH_NA20847_L;0AMR_CLM_HG01114_R;0AMR_PEL_HG01573_R;0AMR_PUR_HG00732_L;0EUR_FIN_HG00171_R;0EUR_FIN_HG00171_L;0EUR_CEU_NA12329_R;0EUR_CEU_NA12878_R;0EUR_IBS_HG01505_L;0EUR_FIN_HG00268_R;0SAS_PJL_HG02492_L;0SAS_PJL_HG02492_R;0AMR_PEL_HG02106_R;0EAS_KHV_HG02018_L;0EUR_AKJ_NA24385_L;PanTro6	0AFR_ACB_HG02011_L;0EAS_KHV_HG02059_R;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_R;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0EUR_FIN_HG00268_L;0EUR_GBR_HG00096_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_L;0EUR_TSI_NA20509_R;0SAS_ITU_HG03732_L;0EUR_GBR_HG00096_L;0EUR_IBS_HG01505_R;0AMR_MXL_NA19650_L;0AFR_MSL_HG03486_L;0EUR_CEU_NA12878_L;0EAS_JPT_NA18939_R;0SAS_ITU_HG04217_L;0AMR_CLM_HG01352_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00512_L;0SAS_ITU_HG03732_R;0AMR_PEL_HG02106_L;0AMR_PEL_HG01573_L;0EAS_CHS_HG00512_R;0EAS_KHV_HG02018_R;0AFR_ESN_HG03371_L;0SAS_STU_HG03683_R;0EAS_CDX_HG00864_L;0EAS_CHB_NA18534_R;0SAS_STU_HG03683_L;0EAS_CHS_HG00513_L;0EAS_KHV_HG02059_L;0EAS_CDX_HG00864_R;0EAS_JPT_NA18939_L;0EAS_CHS_HG00513_R;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_R;0AFR_GWD_HG02818_L;0AFR_YRI_NA19238_R;0AFR_ASW_NA19983_R;0AFR_ESN_HG03371_R;0AMR_PUR_HG00731_R;0SAS_GIH_NA20847_R;0AFR_LWK_NA19036_L;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_R;0AFR_LWK_NA19434_L;0EUR_AKJ_NA24385_R;0AFR_ESN_HG03125_L;0AMR_PUR_HG00732_R;0SAS_GIH_NA20847_L;0AMR_PEL_HG02106_R;0EAS_KHV_HG02018_L;0EUR_AKJ_NA24385_L;0EUR_CEU_NA12329_R;0EUR_CEU_NA12878_R;0EUR_IBS_HG01505_L;0EUR_FIN_HG00268_R;0SAS_PJL_HG02492_L;0SAS_PJL_HG02492_R;0AMR_CLM_HG01114_R;0AMR_PEL_HG01573_R;0EUR_FIN_HG00171_L;0AMR_PUR_HG00732_L;0EUR_FIN_HG00171_R;0EAS_KHV_HG01596_R;0EUR_CEU_NA12329_L;0AMR_CLM_HG01114_L;0AFR_YRI_NA19239_L;0AFR_LWK_NA19036_R;0AFR_MSL_HG03486_R;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;1AMR_MXL_NA19650_R;1EAS_KHV_HG01596_L;1SAS_ITU_HG04217_R;0AMR_PUR_HG00731_L;0EUR_TSI_NA20509_L;PanTro6
